"campaign","group","year","season","unit","subunit","site","factor","proximity","habitat","lon","lat","date","effort_time","datetime","species_latin","rad1","rad2","rad3","rad4","total","comments"
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.06301,32.66728,2014-05-11,"10 min",NA,"Turdus merula",0,4,2,2,8,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.06301,32.66728,2014-05-11,"10 min",NA,"Sylvia melanocephala",1,4,2,2,9,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.06301,32.66728,2014-05-11,"10 min",NA,"Troglodytes troglodytes",0,1,2,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.06301,32.66728,2014-05-11,"10 min",NA,"Streptopelia turtur",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.06301,32.66728,2014-05-11,"10 min",NA,"Garrulus glandarius",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.06301,32.66728,2014-05-11,"10 min",NA,"Parus major",0,0,6,0,6,"משפחה"
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.06301,32.66728,2014-05-11,"10 min",NA,"Carduelis chloris",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.06301,32.66728,2014-05-11,"10 min",NA,"Accipiter nisus",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.05618,32.6637,2014-05-11,"10 min",NA,"Streptopelia decaocto",0,4,6,3,13,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.05618,32.6637,2014-05-11,"10 min",NA,"Bubulcus ibis",0,0,3,3,6,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.05618,32.6637,2014-05-11,"10 min",NA,"Turdus merula",0,1,2,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.05618,32.6637,2014-05-11,"10 min",NA,"Carduelis carduelis",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.05618,32.6637,2014-05-11,"10 min",NA,"Carduelis chloris",0,0,2,2,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.05618,32.6637,2014-05-11,"10 min",NA,"Sylvia melanocephala",1,2,0,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.05618,32.6637,2014-05-11,"10 min",NA,"Garrulus glandarius",0,0,0,1,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Elyakim",NA,NA,NA,35.05618,32.6637,2014-05-11,"10 min",NA,"Hirundo daurica",0,0,0,2,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97883,32.66031,2014-05-06,"10 min",NA,"Carduelis chloris",0,3,0,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97883,32.66031,2014-05-06,"10 min",NA,"Turdus merula",0,2,0,1,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97883,32.66031,2014-05-06,"10 min",NA,"Sylvia melanocephala",0,4,1,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97883,32.66031,2014-05-06,"10 min",NA,"Muscicapa striata",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97883,32.66031,2014-05-06,"10 min",NA,"Streptopelia turtur",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97883,32.66031,2014-05-06,"10 min",NA,"Parus major",1,1,0,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97883,32.66031,2014-05-06,"10 min",NA,"Dendrocopos syriacus",0,0,0,1,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97794,32.65475,2014-05-06,"10 min",NA,"Sylvia melanocephala",2,2,1,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97794,32.65475,2014-05-06,"10 min",NA,"Streptopelia decaocto",1,3,3,2,9,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97794,32.65475,2014-05-06,"10 min",NA,"Parus major",0,2,0,1,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97794,32.65475,2014-05-06,"10 min",NA,"Troglodytes troglodytes",0,1,0,1,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97794,32.65475,2014-05-06,"10 min",NA,"Turdus merula",0,2,1,1,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97794,32.65475,2014-05-06,"10 min",NA,"Hippolais pallida",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.97794,32.65475,2014-05-06,"10 min",NA,"Garrulus glandarius",0,0,0,2,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.96866,32.66115,2014-05-06,"10 min",NA,"Sylvia melanocephala",3,2,2,0,7,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.96866,32.66115,2014-05-06,"10 min",NA,"Streptopelia turtur",0,21,0,1,22,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.96866,32.66115,2014-05-06,"10 min",NA,"Streptopelia decaocto",1,3,2,4,10,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.96866,32.66115,2014-05-06,"10 min",NA,"Lanius nubicus",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.96866,32.66115,2014-05-06,"10 min",NA,"Burhinus oedicnemus",0,0,0,2,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.96866,32.66115,2014-05-06,"10 min",NA,"Erythropygia galactotes",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.96866,32.66115,2014-05-06,"10 min",NA,"Hirundo rustica",0,0,0,6,6,"תעופה"
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.96866,32.66115,2014-05-06,"10 min",NA,"Hirundo daurica",0,0,0,4,4,"תעופה"
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.96866,32.66115,2014-05-06,"10 min",NA,"Garrulus glandarius",0,0,2,3,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Kerem Maharal",NA,NA,NA,34.96866,32.66115,2014-05-06,"10 min",NA,"Corvus cornix",0,0,2,2,4,"תעופה"
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96996,32.61291,2014-04-27,"10 min",NA,"Garrulus glandarius",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96996,32.61291,2014-04-27,"10 min",NA,"Sylvia melanocephala",1,3,1,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96996,32.61291,2014-04-27,"10 min",NA,"Turdus merula",0,1,1,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96996,32.61291,2014-04-27,"10 min",NA,"Parus major",1,0,1,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96996,32.61291,2014-04-27,"10 min",NA,"Carduelis chloris",0,2,0,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96996,32.61291,2014-04-27,"10 min",NA,"Corvus cornix",0,0,0,2,2,"תעופה"
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96996,32.61291,2014-04-27,"10 min",NA,"Bubulcus ibis",0,0,3,0,3,"תעופה"
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96652,32.61602,2014-04-27,"10 min",NA,"Streptopelia decaocto",2,4,3,0,9,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96652,32.61602,2014-04-27,"10 min",NA,"Streptopelia turtur",0,0,2,2,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96652,32.61602,2014-04-27,"10 min",NA,"Sylvia melanocephala",2,4,1,0,7,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96652,32.61602,2014-04-27,"10 min",NA,"Carduelis carduelis",0,2,0,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96652,32.61602,2014-04-27,"10 min",NA,"Parus major",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96652,32.61602,2014-04-27,"10 min",NA,"Turdus merula",0,1,1,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96652,32.61602,2014-04-27,"10 min",NA,"Garrulus glandarius",0,0,1,1,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96652,32.61602,2014-04-27,"10 min",NA,"Hirundo rustica",0,0,0,3,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96652,32.61602,2014-04-27,"10 min",NA,"Dendrocopos syriacus",0,0,0,1,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96369,32.61228,2014-04-27,"10 min",NA,"Parus major",2,1,1,0,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96369,32.61228,2014-04-27,"10 min",NA,"Streptopelia turtur",0,2,0,1,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96369,32.61228,2014-04-27,"10 min",NA,"Streptopelia decaocto",0,3,2,2,7,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96369,32.61228,2014-04-27,"10 min",NA,"Troglodytes troglodytes",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96369,32.61228,2014-04-27,"10 min",NA,"Sylvia melanocephala",1,4,2,0,7,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Ofer",NA,NA,NA,34.96369,32.61228,2014-04-27,"10 min",NA,"Carduelis chloris",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01371,32.59044,2014-05-05,"10 min",NA,"Sylvia melanocephala",1,3,1,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01371,32.59044,2014-05-05,"10 min",NA,"Streptopelia decaocto",0,2,0,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01371,32.59044,2014-05-05,"10 min",NA,"Parus major",0,0,5,0,5,"משפחה"
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01371,32.59044,2014-05-05,"10 min",NA,"Turdus merula",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01371,32.59044,2014-05-05,"10 min",NA,"Corvus cornix",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01371,32.59044,2014-05-05,"10 min",NA,"Pycnonotus xanthopygos",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01371,32.59044,2014-05-05,"10 min",NA,"Carduelis chloris",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01416,32.58547,2014-05-05,"10 min",NA,"Carduelis chloris",0,0,1,2,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01416,32.58547,2014-05-05,"10 min",NA,"Corvus cornix",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01416,32.58547,2014-05-05,"10 min",NA,"Streptopelia decaocto",0,0,3,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01416,32.58547,2014-05-05,"10 min",NA,"Troglodytes troglodytes",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01416,32.58547,2014-05-05,"10 min",NA,"Sylvia melanocephala",0,3,2,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01416,32.58547,2014-05-05,"10 min",NA,"Hippolais pallida",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01416,32.58547,2014-05-05,"10 min",NA,"Prinia gracilis",0,2,0,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01416,32.58547,2014-05-05,"10 min",NA,"Carduelis carduelis",0,2,0,0,2,"תעופה"
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01054,32.58717,2014-05-05,"10 min",NA,"Streptopelia decaocto",0,4,3,1,8,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01054,32.58717,2014-05-05,"10 min",NA,"Sylvia melanocephala",1,2,3,0,6,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01054,32.58717,2014-05-05,"10 min",NA,"Turdus merula",0,1,2,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01054,32.58717,2014-05-05,"10 min",NA,"Carduelis chloris",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01054,32.58717,2014-05-05,"10 min",NA,"Merops apiaster",0,0,0,6,6,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Carmel","Bat Shlomo",NA,NA,NA,35.01054,32.58717,2014-05-05,"10 min",NA,"Hirundo daurica",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.10935,31.77876,2014-05-18,"10 min",NA,"Alectoris chukar",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.10935,31.77876,2014-05-18,"10 min",NA,"Garrulus glandarius",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.10935,31.77876,2014-05-18,"10 min",NA,"Turdus merula",0,1,1,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.10935,31.77876,2014-05-18,"10 min",NA,"Corvus cornix",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.10935,31.77876,2014-05-18,"10 min",NA,"Streptopelia decaocto",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.10935,31.77876,2014-05-18,"10 min",NA,"Sylvia melanocephala",0,3,0,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.1036,31.77909,2014-05-18,"10 min",NA,"Streptopelia decaocto",3,1,2,0,6,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.1036,31.77909,2014-05-18,"10 min",NA,"Turdus merula",1,2,1,0,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.1036,31.77909,2014-05-18,"10 min",NA,"Sylvia melanocephala",1,3,1,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.1036,31.77909,2014-05-18,"10 min",NA,"Parus major",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.09886,31.77493,2014-05-18,"10 min",NA,"Turdus merula",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.09886,31.77493,2014-05-18,"10 min",NA,"Streptopelia decaocto",0,0,3,1,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.09886,31.77493,2014-05-18,"10 min",NA,"Hippolais pallida",0,3,0,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.09886,31.77493,2014-05-18,"10 min",NA,"Garrulus glandarius",0,6,0,0,6,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.09886,31.77493,2014-05-18,"10 min",NA,"Sylvia melanocephala",0,5,0,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eitanim",NA,NA,NA,35.09886,31.77493,2014-05-18,"10 min",NA,"Corvus cornix",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.01996,31.79075,2014-05-18,"10 min",NA,"Garrulus glandarius",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.01996,31.79075,2014-05-18,"10 min",NA,"Streptopelia decaocto",0,3,0,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.01996,31.79075,2014-05-18,"10 min",NA,"Turdus merula",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.01996,31.79075,2014-05-18,"10 min",NA,"Sylvia melanocephala",2,1,0,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.01996,31.79075,2014-05-18,"10 min",NA,"Alectoris chukar",0,1,2,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.02194,31.78694,2014-05-18,"10 min",NA,"Streptopelia decaocto",1,0,1,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.02194,31.78694,2014-05-18,"10 min",NA,"Alectoris chukar",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.02194,31.78694,2014-05-18,"10 min",NA,"Turdus merula",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.02194,31.78694,2014-05-18,"10 min",NA,"Sylvia melanocephala",0,1,0,1,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.02194,31.78694,2014-05-18,"10 min",NA,"Merops apiaster",0,15,0,0,15,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.02057,31.78378,2014-05-18,"10 min",NA,"Sylvia melanocephala",2,1,0,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.02057,31.78378,2014-05-18,"10 min",NA,"Turdus merula",0,0,3,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.02057,31.78378,2014-05-18,"10 min",NA,"Streptopelia decaocto",2,0,2,2,6,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.02057,31.78378,2014-05-18,"10 min",NA,"Falco subbuteo",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.02057,31.78378,2014-05-18,"10 min",NA,"Alectoris chukar",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Eshtaol",NA,NA,NA,35.02057,31.78378,2014-05-18,"10 min",NA,"Merops apiaster",20,0,3,0,23,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98154,31.67867,2014-06-16,"10 min",NA,"Dendrocopos syriacus",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98154,31.67867,2014-06-16,"10 min",NA,"Streptopelia decaocto",0,3,2,5,10,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98154,31.67867,2014-06-16,"10 min",NA,"Streptopelia turtur",1,0,2,0,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98154,31.67867,2014-06-16,"10 min",NA,"Hippolais pallida",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98154,31.67867,2014-06-16,"10 min",NA,"Sylvia melanocephala",2,3,0,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98154,31.67867,2014-06-16,"10 min",NA,"Turdus merula",1,3,2,0,6,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98154,31.67867,2014-06-16,"10 min",NA,"Pycnonotus xanthopygos",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98154,31.67867,2014-06-16,"10 min",NA,"Corvus monedula",0,0,0,3,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98154,31.67867,2014-06-16,"10 min",NA,"Corvus cornix",0,0,0,2,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98669,31.67578,2014-06-16,"10 min",NA,"Parus major",0,2,3,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98669,31.67578,2014-06-16,"10 min",NA,"Streptopelia decaocto",0,2,2,1,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98669,31.67578,2014-06-16,"10 min",NA,"Carduelis chloris",0,0,4,0,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98669,31.67578,2014-06-16,"10 min",NA,"Turdus merula",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98669,31.67578,2014-06-16,"10 min",NA,"Sylvia melanocephala",1,3,1,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98669,31.67578,2014-06-16,"10 min",NA,"Corvus cornix",0,0,2,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98669,31.67578,2014-06-16,"10 min",NA,"Garrulus glandarius",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98802,31.67145,2014-06-16,"10 min",NA,"Streptopelia decaocto",0,2,1,1,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98802,31.67145,2014-06-16,"10 min",NA,"Streptopelia turtur",0,1,0,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98802,31.67145,2014-06-16,"10 min",NA,"Sylvia melanocephala",0,3,2,0,5,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98802,31.67145,2014-06-16,"10 min",NA,"Troglodytes troglodytes",0,0,1,0,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98802,31.67145,2014-06-16,"10 min",NA,"Turdus merula",0,1,3,0,4,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98802,31.67145,2014-06-16,"10 min",NA,"Parus major",0,1,1,0,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Aderet",NA,NA,NA,34.98802,31.67145,2014-06-16,"10 min",NA,"Accipiter nisus",0,0,0,1,1,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92066,31.67044,2014-06-16,"10 min",NA,"Parus major",0,0,6,0,6,"משפחה"
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92066,31.67044,2014-06-16,"10 min",NA,"Streptopelia turtur",0,2,0,1,3,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92066,31.67044,2014-06-16,"10 min",NA,"Streptopelia decaocto",0,3,2,2,7,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92066,31.67044,2014-06-16,"10 min",NA,"Turdus merula",0,0,1,1,2,""
"T0","Birds",2014,"Spring","Planted Conifer Forests","Judean Highlands","Givat Yeshayahu",NA,NA,NA,34.92066,31.67044,2014-06-16,"10 min",NA,"Sylvia melanocephala",0,1,2,0,3,""
